author,comment,publishedTimeText,replyCount,voteCount,comment_after_cleansing,cluster,label
@tukangrepet118,jikalau aku dagang laris aku mau lah hutang Banyak itu tandaNya aku lagi lariss😮😮😮sempat Bos Datang berapa tagihan Boss ngak adaa😢😢😢 nota nya hanya 1 ini ajaa😢😢😢 sama sama Mampuslah Kita Bos bentar lagikk😢😢😢,8 months ago,0,0,dagang laris hutang tanda larisssempat bos tagih boss ngak adaa nota nya 1 ajaa mampus bos bentar lagikk,4,Promosi Judi
@tukangrepet118,makanya aku Bintang Toejoe😮😮😮ngak bakalan sakit Kelapa lahh Kaliann😮😮😮,8 months ago,0,0,bintang toejoengak sakit kelapa lahh kaliann,4,Promosi Judi
@tukangrepet118,Ahmad Akbar dan Ucok aku juga tau ada Film Nya Duo Kribo😮😮😮 .Ada Rambut Kribo dou douuuuu😮😮😮 laguNya adaaa,8 months ago,0,0,ahmad akbar ucok tau film nya duo kribo rambut kribo dou douuuuu lagu adaaa,4,Promosi Judi
@adhisip,"ha ndi subtittle e, malakane blong",8 months ago,0,0,ha ndi subtittle e malakane blong,4,Promosi Judi
@tukangrepet118,Charles Bronson.TiLung.Fu sen.jiklau Bruce Lee ada tapi Copy Baru😮😮😮,8 months ago,0,0,charles bronsontilungfu senjiklau bruce lee copy,4,Promosi Judi
@tukangrepet118,Dari Jaman Rhoma Irama Dan Arafiq main film aku sudah nonton😮😮😮,8 months ago,0,0,jaman rhoma irama arafiq main film nonton,4,Promosi Judi
@tukangrepet118,dari Kecil Smp 1 aku berani lho jualan asongan di Bioskop😮😮Kalian berani ngakk😮😮malu kan makanya goblok dapat duit dapat nonton Gratis maka aku nonton film Bioskop banyak😮😮😮gratisss😮😮😮,8 months ago,0,0,smp 1 berani lho jual asong bioskopkalian berani ngakkmalu goblok duit nonton gratis nonton film bioskop banyakgratisss,4,Promosi Judi
@tukangrepet118,Sekarang kamu punya apa banggg😮😮😮apakh kau sudah kaya rayaaa😮😮😮 yaa😮😮😮 di tanyak.iya Bang aku dulu seea rumah sekarang punya rumah walau kredit😮😮aku dulu ngak punya Binik sekarang sudah Berkeluarga anak sudah Dewasa usaha sendiri Mamak Senang itulah kekayaan akau punya Pabrik ya belum adaa 😮😮😮,8 months ago,0,0,bangggapakh kau kaya rayaaa yaa tanyakiya bang seea rumah rumah kreditaku ngak bik keluarga anak dewasa usaha mamak senang kaya akau pabrik ya adaa,4,Promosi Judi
@KaMis-w6x,"Celoteh dan lawaknya seru banget, se seru main bareng teman di 𝐉𝐀𝐋𝐀𝐊𝟒𝐃 nih",8 months ago,0,0,celoteh lawak seru banget seru main bareng teman nih,4,Promosi Judi
@tukangrepet118,Ngak habis 9Nya duit aku belik rokok ajaa 30persen bersisa😮😮😮.korupsi ngak mau.menvuri ngak mauu komisi ngak ada SMA sekali.ngak adaa tapi bisa bertahan dan gaji naik terusss😂😂😂,8 months ago,0,0,ngak habis 9nya duit belik rokok ajaa 30persen bersisakorupsi ngak maumenvuri ngak mauu komisi ngak sma sekalingak adaa tahan gaji terusss,4,Promosi Judi
@tukangrepet118,Aku aja ngak tamat SmA😢😢😢 hanya kelas 1 setengah main bandel.Uang sekolah aku belanjakan jadi tuak😢😢😢.aku tipu  Mamak akuu😢😢😢tapi aku bisa sadar aku akan kembalikan Uang sekolah yang aku korup😢😢😢.aku kerjaa.7030Makk😮😮😮 aku 30 Mamak ambil 70,8 months ago,0,0,aja ngak tamat sma kelas 1 main bandeluang sekolah belanja tuakaku tipu mamak akuutapi sadar kembali uang sekolah korupaku kerjaa7030makk 30 mamak ambil 70,4,Promosi Judi
@tukangrepet118,Aku Pakai alat terbaik yang ada walau milik Tetangga supaya Rdio9Nya Noramal😂😂😂,8 months ago,0,0,pakai alat baik milik tetangga rdio9nya noramal,4,Promosi Judi
@tukangrepet118,Aku pakai Casettes dan Mono😂😂😂,8 months ago,0,0,pakai casettes mono,4,Promosi Judi
@tukangrepet118,intonasi suara harus Benar😮😮😮 Aku pakai Mols gimana,8 months ago,0,0,intonasi suara pakai mols gimana,4,Promosi Judi
@tukangrepet118,Makanya Go west😅😅😅😅,8 months ago,0,0,go west,4,Promosi Judi
@tukangrepet118,Jikalau Kamu Orang kaya atau sangguplah jikalau Anak Kamu lebih baik kirimkan kerja dulu sama Orang lain😮😮😮itu akan sangat Bergunaa😮😮.tapi ingat harus katakan biar tau Luar dan Dalam jangan di anggap anak tiri anak kandung itu sangat berbahaya ingat yaa resiko Nya ya ituu.sebelum itu kasih Penataran dulu yang supaya bisa ngerti yaa Naka Abak😮😮,8 months ago,0,0,orang kaya sanggup anak kirim kerja orang lainitu bergunaatapi biar tau anggap anak tiri anak kandung bahaya yaa resiko nya ya ituusebelum kasih natar ngerti yaa naka abak,4,Promosi Judi
@meezmq,Nice 🎉,8 months ago,0,0,nice,4,Promosi Judi
@lawarau,"Dok,  Tabungan untuk membuka usaha kira² minimal brapa ya , berapa ya?

Saya itungannya ""Ya (2)"" tetapi untuk yang masalah uang saya tidak tau brapa minimalnya",8 months ago,0,0,dok tabung buka usaha minimal brapa ya ya itungannya ya 2 uang tau brapa minimal,4,Promosi Judi
@nurfaridahanum,"Rak jelas koe tir...
Koe ngmng itu sebagai apa..???
Motivator atau pengalaman hidup atau apa..

Fakta lapangan berbeda dengan apa yang kau katakan 
Ilmu sekolah beda dengan ilmu lapangan...",8 months ago,0,0,rak koe tir koe ngmng motivator alam hidup fakta lapang beda kau ilmu sekolah beda ilmu lapang,4,Promosi Judi
@norfayoga,"9:44 yatim piatu itu privilege loh, privilege of psikis 😂",8 months ago (edited),0,0,944 yatim piatu privilege loh privilege of psikis,4,Promosi Judi
@padirarental5693,Mau jd pengusaha biar tetap di rumah tapi dapat penghasilan juga,8 months ago,0,0,jd usaha biar rumah hasil,4,Promosi Judi
@wateringheart,"Semua bisa, lulusan apapun bisa jadi pengusaha asalkan ada suntikan dana 71 Milyar😂",8 months ago,0,0,lulus apa usaha sunti dana 71 milyar,4,Promosi Judi
@danangsujatmiko7903,Tahun 2015 saya jadi buruh pabrik dan punya 100 juta di usia 19 tahun. Tapi gabisa mengelolanya😂,8 months ago,0,1,2015 buruh pabrik 100 juta usia 19 gabisa kelola,4,Promosi Judi
@vinssmokee27,daging semua isinya,8 months ago,0,0,daging isi,4,Promosi Judi
@jatmikobayu8026,Kenapa mualaf dok?,8 months ago,0,0,mualaf dok,4,Promosi Judi
@bijakramadhan428,tolong infokan font yang dipakai di sini please🙏 para suhu🙏,8 months ago,0,1,tolong info font pakai please suhu,4,Promosi Judi
@RendiFebrian-r6n,"keren sekali ,sangat membantu untuk menghadapi realita kehidupan",8 months ago,0,0,keren bantu hadap realita hidup,4,Promosi Judi
@hanggitafadmaputrapratama6373,YO YO HUD,8 months ago,0,0,yo yo hud,4,Promosi Judi
@VictorDicky,ko yg sebelah kebalikannya ini ya bukan bertahan tapi menyerang 😅,8 months ago,0,0,ko yg belah balik ya tahan serang,4,Promosi Judi
@adighazali7596,Ganas bicaranya. Tapi termotivasi,8 months ago,0,0,ganas bicara motivasi,4,Promosi Judi
@arihyundaiaryahyundai,bermanfaat banget dok terimaksih semoga masih bisa dirubah jalan hidup saya aamiinn tetap semangat kawan,8 months ago,0,1,manfaat banget dok terimaksih moga rubah jalan hidup aamiinn semangat kawan,4,Promosi Judi
@ajatstudiohaircut3389,"Saya mau jadi pengusaha karena pengen memanfaatkan kemampuan dan pengetahuan dari bekerja selama belasan tahun semaximal mungkin, saya merasa saat kerja di usaha orang lain banyak ide ide saya mentok hanya jadi ide , dan ketika ide saya berhasil saya mau hasilnya (keuntungan) lebih maximal saya dapetin demi masa depan anak anak saya",8 months ago,1,0,usaha ken manfaat mampu tahu bas semaximal kerja usaha orang ide ide mentok ide ide hasil hasil untung maximal dapetin anak anak,4,Promosi Judi
@StarMoon-ce8ui,"Sekarang saya masih semester 7, tapi belum ditahap skripsi karena masih harus ngulang semester yang sempat cuti, nilai banyak yang eror. Punya pengalaman kerja dua tahun dan sekarang pun kuliah sambil kerja juga tapi Alhamdulillah nya cuma masuk di hari Jumat sampai Minggu, nyesuain jadwal kuliah aja. Saya gen z, dengan kondisi keluarga yang broken home dan sedari kecil udah ngusahain keinginan sendiri. Alhamdulillah nya saya lagi ditahap ngembangin small business, kadang nggak yakin sama yang saya usahain tapi selalu megang prinsip setiap usaha tidak akan mengkhianati hasilnya. Alasan saya mau jadi pebisnis salah satunya karena ingin menciptakan lapangan kerja baru dan banyak alasan lainnya. Karena jujur jadi karyawan dengan bos yang seenaknya itu nyakitin, ya meskipun nggak semua bos seperti itu.",8 months ago,0,1,semester 7 tahap skripsi ngulang semester cuti nilai eror alam kerja kuliah kerja alhamdulillah nya masuk jumat minggu nyesuain jadwal kuliah aja gen z kondisi keluarga broken home dar udah ngusahain alhamdulillah nya tahap ngembangin small business kadang nggak usahain megang prinsip usaha khianat hasil alas bisnis salah satu cipta lapang kerja alas jujur karyawan bos nyakitin ya nggak bos,0,Bukan PromosiJudi
@IchsanPutra-r8y,"15:36 “ jadi perintis tu enak ngga ada yang ngarahin ngga ada yang membimbing , justru itu letak keasikan nya “ di keprok ae wong koyo ngene mas 😂",8 months ago,0,1,1536 rintis tu enak ngga ngarahin ngga bimbing letak asi nya keprok ae koyo ngene mas,4,Promosi Judi
@jolorians,"Bener yang diomongin Dr. Tirta, aku gaada previlege keluarga. Bapak nganggur dan ibu yang kerja dengan jualan. Dulu kuliah sambil kerja serabutan. pas jaman awal² kerja setelah lulus smk (2017) gaji masih 40 ribu sehari. Karena yups, sadar gaada previlege harus bisa kerja dan dapat pengalaman serta mentalitas. 2018 mulai kuliah dan gak pengen memperberat beban ibu. Jadi kuliah sambil kerja apa aja, jadi driver, kurir, sales, collector, ambil job design grafis, joki tugas dll. Sampe 2022 pas masa skripsi kek yang lagi dibahas dr. Tirta pengen punya usaha. Sebetulnya pengen punya usaha udah lama, karena pengen bantu orang² terdekat yang mungkin lagi nganggur biar tetep ada hasil. 2022 saudara baru PHK dan nawarin mau ngajak usaha service AC. Dia gaada modal, tapi punya ilmu. Aku ada modal dari tabungan dan ilmu basik elektronika (padahal aku kuliah komputer). Gak muluk², yang aku pikir kalo usaha itu yang penting konsisten dan gaboleh gagal/hilang modal. Alhamdulillah meskipun belum stabil, kadang rame dan kadang ngga sama sekali. Aku masih jalanin usahaku, malahan aku belum dapat kerja sesuai jurusan kuliahku😂 tapi ya bagi kalian yang mau usaha, pikirkan faktor resikonya dulu. Kalo kalian yakin bisa survive ya monggo. Kalo kalian masih ngandelin gaji bulanan tapi tengah bulan udah ilang entah kemana dan bingung trus minjem ke temen. Mending gausah mulai usaha dulu.",8 months ago,0,0,bener diomongin dr tirta gaada previlege keluarga nganggur kerja jual kuliah kerja serabutan pas jaman kerja lulus smk 2017 gaji 40 ribu hari yups sadar gaada previlege kerja alam mentalitas 2018 kuliah gak ken berat beban kuliah kerja aja driver kurir sales collector ambil job design grafis joki tugas dll sampe 2022 pas skripsi kek bahas dr tirta ken usaha ken usaha udah ken bantu orang dekat nganggur biar tetep hasil 2022 saudara phk nawarin ngajak usaha service ac gaada modal ilmu modal tabung ilmu basik elektronika kuliah komputer gak muluk pikir kalo usaha konsisten gaboleh gagalhilang modal alhamdulillah stabil kadang rame kadang ngga jalanin usaha kerja sesuai jurus kuliah ya usaha pikir faktor resiko kalo survive ya monggo kalo ngandelin gaji bulan udah ilang mana bingung trus minjem temen mending gausah usaha,3,Bukan PromosiJudi
@ginanjarpamungkas8357,peng peng hahaha,8 months ago,0,0,peng peng hahaha,4,Promosi Judi
@OpikTaufikHidayat,"saya sejak lulus kuliah  nganggur 2 tahun lalu kerja sampai sekarang udah 13 tahun kerja, udah pengen buka usaha tapi bingung usaha apa 😒",8 months ago (edited),0,0,lulus kuliah nganggur 2 kerja udah 13 kerja udah ken buka usaha bingung usaha,4,Promosi Judi
@PacuDiri,anjirr berasa di marahin terus. wkwk,8 months ago,0,0,anjirr asa marahin wkwk,4,Promosi Judi
@muhammadarafatgaruda,"thanks a million, may Allah reward you all with goodness",8 months ago,0,2,thanks a million may allah reward you all with goodness,4,Promosi Judi
@manullangparholong8932,KALAU ADA KESEMPATAN TETAP MEMILIH JADI PEGAWAI YG BERGAJI 500JT BERSih SEBULAN DI BANDING JADI PENGUSAHA INCOME KOTOR 2 MILYAR,8 months ago,0,0,sempat pilih pegawai yg gaji 500jt bersih bulan banding usaha income kotor 2 milyar,4,Promosi Judi
@Qun_project,Aku di antara miskin dan sederhana nih masse🥲,8 months ago,0,0,miskin sederhana nih masse,4,Promosi Judi
@cleonjackson16,"saya gen z usia 24 tahun, putus sekolah di kelas 2 SMA, dan bekerja sebagai juru masak di berbagai tempat.. pada akhirnya memutuskan untuk berdagang di ditahun ini sempat jalan 3bulan dan akhirnya gagal, dan saya mencoba berdagang lagi.. terus terang saja tidak ada sepersen pun uang saya keluar buat memulai usaha.. modal pertama dari oom saya dan saya melobby nya, dan ke 2 saya dimodalkan oleh teman saya.. yang jadi masalah? dimana letak salah saya ketika saya mencoba bisnis dan berdagang padahal saya merasa di fase belajar?... menurut saya tidak.. kalau ada yang berbeda pendapat silahkan..",8 months ago,0,0,gen z usia 24 putus sekolah kelas 2 sma juru masak putus dagang tahun jalan 3bulan gagal coba dagang terang persen uang usaha modal oom melobby nya 2 modal teman mana letak salah coba bisnis dagang fase ajar beda dapat silah,4,Promosi Judi
@DimasBarnyo,"Apes banget hidup saya cuma lulusan SMP, privilage apapun gak punya, belum menikah tapi  apa boleh buat sukses itu subjektif yg penting gak stroke dan tetaplah hidup.😅",8 months ago,0,0,apes banget hidup lulus smp privilage apa gak meni sukses subjektif yg gak stroke tetap hidup,4,Promosi Judi
@ajatstudiohaircut3389,"Di usia 30thn saya baru bisa merintis barbershop dan Sudah berjalan 2 tahun, saya gak Buru buru cari karyawan,",8 months ago,0,0,usia 30thn rintis barbershop jalan 2 gak buru buru cari karyawan,4,Promosi Judi
@EsensiCreative,Mati sekali.. Hidup tiap hari... lambemu top dok,8 months ago,0,0,mati hidup lambe top dok,4,Promosi Judi
@ojotawur,"Bener dok, doktrin motivator menggiring temen2 pemuda jadi pengusaha ""ORA UMUM"" yg di usung oleh perusahaan MLM di thn awal 2000an.
Yg mengiming imingi profit tinggi dan mimpi2 mobil mewah, jalan2 di luar negeri dll.
Ora umum tenan",8 months ago,0,0,bener dok doktrin motivator giring temen2 pemuda usaha ora yg usung usaha mlm thn 2000an yg mengiming imingi profit mimpi2 mobil mewah jalan2 negeri dll ora tenan,1,Bukan PromosiJudi
@endruxse,😂 acc,8 months ago,0,0,acc,4,Promosi Judi
@akbarberlian,"10:20 ""Kalo anda punya ketiga ini, kalo anda bisnis , kemungkinan gagalnya kecil.. camkan itu"". Terjadi ke saya, belum gagal total sih udah 5 tahun jalan. Meski sempat tutup 1-2 bisnis.. tapi ekspansi juga engap-engap hahaha. Dan dengan modal segitu kalo jual waktu ke korporat internasional, dapetnya lebih banyak dan udah terjamin.. apalagi kalo mau pindah negara.. wkakakak... tapi balik lagi ke apa yg kita cari",8 months ago (edited),1,11,1020 kalo tiga kalo bisnis gagal cam gagal total sih udah 5 jalan tutup 12 bisnis ekspansi engapengap hahaha modal segitu kalo jual korporat internasional dapetnya udah jamin kalo pindah negara wkakakak yg cari,1,Bukan PromosiJudi
@jadiutuber4583,"Bagus mana bro TIRTA, CHATGPT, GEMINI, atau GROK ??",8 months ago,0,0,bagus bro tirta chatgpt gemini grok,4,Promosi Judi
@mhmmdjnry,keren dok,8 months ago,0,0,keren dok,4,Promosi Judi
@petani_suka,"Saya petani,saya nonton sampe hbis & tida ada kategori itu di saya, namun ke inginan punya bnyak usaha/income itu selalu ada meski timbul & tenggelam,kepala isi terus dengan bagaimana cara kaya, ini puyeng meski jalani yng mana.",8 months ago,0,0,petanisaya nonton sampe hbis tida kategori ingin bnyak usahaincome timbul tenggelamkepala isi kaya puyeng jalan yng,4,Promosi Judi
@yudhaindra5453,Gak bisa untuk membayar igd pak 😅😅😅,8 months ago,0,0,gak bayar igd,4,Promosi Judi
@iw2205,"""Be First, Be Smarter, or Cheat""

-Margin Call",8 months ago,0,0,be first be smarter or cheat margin call,4,Promosi Judi
@lailatulazizah-p1k,"Tapi g salah juga usaha sejak kuliah atau setelah kuliah. Karena cari pekerjaan juga g mudah😅. Saya lulus kuliah sebulan baru dapat kerja, n kerjaannya juga g bikin kita makan kenyang malah tekor juga, ijazah di simpan perusahaan, bertahan cm setahun kena types, ya intinya habis kuliah lakukan apapun yg bisa dikerjakan,",8 months ago,0,0,g salah usaha kuliah kuliah cari kerja g mudah lulus kuliah bulan kerja n kerja g bikin makan kenyang tekor ijazah simpan usaha tahan cm tahun kena types ya inti habis kuliah laku apa yg,0,Bukan PromosiJudi
@opdisdsign5622,"Betul saya menikah dari nol sampai sekarang Alhamdulillah anak bisa sekolah sampai Univeraitas,tapi sampai sekarang saya masih ngontrak sampai sekarang
Mangkanya saya melihat motivator2 yg segitu mudahnya membalikkan segitu mudahnya utk berubah sukses segitu gampangnya
Tapi ya sampai sekarang saya syukuri aja,alhamuulillahnya saya gak punya utang,makan seadanya gak ngrepoti anak2 
Makasih dok cara berfikinya sehingga saya dpt mensyukuri hidup,saya percaya anak2 saya akan suksea",8 months ago,0,0,meni nol alhamdulillah anak sekolah univeraitastapi ngontrak mangkanya motivator2 yg segitu mudah balik segitu mudah utk ubah sukses segitu gampang ya syukur ajaalhamuulillahnya gak utangmakan ada gak ngrepoti anak2 makasih dok berfikinya dpt syukur hidupsaya percaya anak2 suksea,4,Promosi Judi
@DrSarwo,Ini logis keren dan terbukti.. berbahagialah kalian mendengarkan ini saat masih muda..,8 months ago,0,4,logis keren bukti bahagia dengar muda,4,Promosi Judi
@jolorians,"Aku kerja sambil kuliah, kerja pun juga masih freelance. Jadi driver antar orang wisata, bus tour, kurir, design grafis dll. Pas semester 6,7 dan masa skripsi aku coba terus cari dan lamar pekerjaan yang dibawah sistem perusahaan tapi masih belum dapat. Sampai akhirnya ada tawaran dari saudara yang barusan PHK untuk buat usaha jasa service AC. Karena aku masih ada basic elektro ya akhirnya berani walau kuliah yang aku ambil adalah komputer. Alhamdulillah mulai dari modal kecil dan sedikit banyak ilmu ekonomi yang aku dapat selama masa kuliah kepakai dikit². Udah jalan 2 tahun walau order masih naik turun. Emang usaha diusia muda itu sangat berat dan melelahkan kalau emang bener² merintis dari awal. Tapi paling ngga selama masih bisa konsisten udah seneng. Sekarang masih struggle nyari kerjaan yang sesuai ijazah. Karena rata² sering ditolak karena perusahaan merasa ijazah sarjana terlalu tinggi untuk bagian diluar pendidikanku (padahal aku gak masalah juga kalo kerja bagian produksi) dan pengalaman masih kurang kalo yang sesuai ijazah (ya karena belum dapat kerja dan pengalaman tadi)",8 months ago,0,0,kerja kuliah kerja freelance driver orang wisata bus tour kurir design grafis dll pas semester 67 skripsi coba cari lamar kerja bawah sistem usaha tawar saudara barusan phk usaha jasa service ac basic elektro ya berani kuliah ambil komputer alhamdulillah modal ilmu ekonomi kuliah pakai dikit udah jalan 2 order turun emang usaha usia muda berat lelah emang bener rintis ngga konsisten udah neng struggle nyari kerja sesuai ijazah tolak usaha ijazah sarjana luar didik gak kalo kerja produksi alam kalo sesuai ijazah ya kerja alam,3,Bukan PromosiJudi
@azkauwais,"Semakin kesini kenapa anak² muda yang tampil di youtube sok paling pinter & paling ngerti segala hal, padahal soal stable finance bahkan sukses tanpa sekolah juga ada, dia koar² banggain IPK nya, klu bapak & maknya kaya kenapa gak ambil spesialis dia, kenapa jadi dokter umum. Bijaklah bertutur. Gak semua anda tahu dan alami setiap peristiwa yg orang alami.",8 months ago,1,0,kesini anak muda tampil youtube sok pinter ngerti stable finance sukses sekolah koar banggain ipk nya klu maknya kaya gak ambil spesialis dokter bijak gak alami peristiwa yg orang alami,4,Promosi Judi
@shansanjaya5907,"Itu buka kopi dok,, gula rasa kopi😬",8 months ago,0,0,buka kopi dok gula kopi,4,Promosi Judi
@nekopantsu2806,jangan maksa kuliah karena sekedar dorongan culture masyarakat,8 months ago (edited),0,0,maksa kuliah dar dorong culture masyarakat,4,Promosi Judi
@haliling5650,"Benar sekali hidup soal bertahan, inilah yg saya sdh lakukan selama ini hanya bertahan. Saya punya usaha tidak pernah bermimpi akan menjadi besar tapi yg saya tanamkan  cukup bertahan Alhamdulillah tidak pernah sampai gulung tikar walaupun beberapa kali bangkrut dan minus yg penting karyawan tidak boleh absen digaji dan pastikan mereka sudah makan. Mereka akan paham kondisi kita dan mereka akan semakin hormat dan menjaga usaha kita tetap berada dijalurnya. Sekarang usaha saya tanpa sadar semakin membesar tahun ke tahun semakin banyak pelanggan dan semakin dikenal dengan maskot karyawan itu sendiri yang menjaga usaha kita.",8 months ago,0,0,hidup tahan yg sdh laku tahan usaha mimpi yg tanam tahan alhamdulillah gulung tikar kali bangkrut minus yg karyawan absen gaji pasti makan paham kondisi hormat jaga usaha jalur usaha sadar besar langgan kenal maskot karyawan jaga usaha,1,Bukan PromosiJudi
@Khairimintorejo,"Dok, saya miskin parah dan hanya punya sedikit knowladge dan experience, ip juga cuma 3,6 an jurusan keuangan + sanwich",8 months ago (edited),0,0,dok miskin parah knowladge experience ip 36 an jurus uang sanwich,4,Promosi Judi
@YTJimz,saya suka cara ngomong kamu buat konten. tidak tekstual,8 months ago,0,0,suka ngomong konten tekstual,4,Promosi Judi
@nimomusicchanel,"Saya dokter umum.. lulus dgn IPK rata"" langsung kerja ikut orang dlu 2 tahun.. trus terjun bisnis udah berjalan 12 tahun.. 7 tahun pertama saya serba berlebihan.. dan 5 tahun terakir  kaya ngambang.. tanggungan dmn"".. apa yang jadi penyesalan??? 1. Ilmu management usaha.. seandainya saya bisa belajar dr awal.. mempertahankan sebuah bisnis lebih sulit drpda membangun.",8 months ago,0,22,dokter lulus dgn ipk langsung kerja orang dlu 2 trus terjun bisnis udah jalan 12 7 serba 5 terakir kaya ngambang tanggung dmn sesal 1 ilmu management usaha anda ajar dr tahan bisnis sulit drpda bangun,0,Bukan PromosiJudi
@request_nomor,"Punya pikiran dicerna makanya. Yg disampaikan dr tirta itu untuk yg nilai ipk nya tinggi, ada modal, dan punya bekingan ortu kaya, kan dia tidak mengatakan tanpa sekolah tidak akan bisa sukses. Ente yg ngambil kesimpulan sendiri.😂",8 months ago,0,0,pikir cerna yg dr tirta yg nilai ipk nya modal beking ortu kaya sekolah sukses ente yg ngambil simpul,1,Bukan PromosiJudi
@dickynurohman, @akbarberlian  sebaiknya diperbaiki lokalnya dulu bro,2 months ago,0,0,akbarberlian baik lokal bro,4,Promosi Judi
@AndiHarahap-p9j,jadi gimana dengan orang tidak kuliah tapi langsung terjun di dunia pekerjaan namun disatu sisi dia masih belajar dari apapun yang dia bisa pelajari,8 months ago,0,0,gimana orang kuliah langsung terjun dunia kerja satu sisi ajar apa ajar,4,Promosi Judi
@KICLAMONGAN,Kelass king kata katanya 🔥🔥🔥,8 months ago,0,0,kelass king,4,Promosi Judi
@PintaBilyarta1479,Biasa aja to ngomongnya haish,8 months ago,0,0,aja to ngomongnya haish,4,Promosi Judi
@Latievo,Aku gur mbayangne dadi editore video iki 😂😂,8 months ago,0,0,gur mbayangne dadi editore video iki,4,Promosi Judi
@inrinatalia2160,"kata pak vier uang itu seperti air laut, makin diminum makin haus, hati-hati",8 months ago,0,0,vier uang air laut minum haus hatihati,4,Promosi Judi
@ajomanorianto6367,"Ibadah ada ilmunya
Bisnis pun ada ilmunya
Mending gak usah jalani semua bila gak ada ilmunya",8 months ago,0,0,ibadah ilmu bisnis ilmu mending gak jalan gak ilmu,4,Promosi Judi
@vlogdaniel8,😂😂😂,8 months ago,0,0,,4,Promosi Judi
@takim5909,"""Semakin tinggi finansial mu, kamu memiliki alternatif pilihan yang banyak""

- dr Tirta",8 months ago,0,616,finansial mu milik alternatif pilih dr tirta,4,Promosi Judi
@ZMicron,"Saya bisnis bukan karena mau, tapi terpaksa karena lowongan kerja semua nya di ghosting 😅
Akhirnya pake tabungan 5jt, 1 tahun kemudian puji tuhan pure profitnya 3x umr. Jelas2 masih sangat kecil dibanding bisnis lain, tapi sudah lebih dari cukup buat saya dan keluarga.",8 months ago,0,0,bisnis paksa lowong kerja nya ghosting pake tabung 5jt 1 puji tuhan pure profit 3x umr jelas2 banding bisnis keluarga,4,Promosi Judi
@TejoSetyoAtmojo,"Izin bertanya dok
 seberapa penting kuliah si dok?
Terimakasih",8 months ago,0,0,izin dok kuliah si dok terimakasih,4,Promosi Judi
@ahmadsyarofarrozul4183,Pengen merdeka dan ingin banyak waktu luang,8 months ago,0,0,ken merdeka luang,4,Promosi Judi
@fulanbinfulan5113,Wingi2 aku males ro awakmu tir. Rep muter video iki juga males. Alhamdulillah tak rungoke kok awakmu saiki keren ngene.. Joss..,8 months ago,0,0,wingi2 males ro awak tir rep muter video iki males alhamdulillah rungoke awak saiki keren ngene joss,4,Promosi Judi
@dotfiles1,salah satu 30 menit yang worth di hidup saya ini.,8 months ago,0,2,salah 30 menit worth hidup,4,Promosi Judi
@gattogotno,Aku ingin menjadi pengusaha agar bisa membuktikan ke ortu ku,8 months ago,0,0,usaha bukti ortu ku,4,Promosi Judi
@physioyuli7515,Just keep your own pace,8 months ago,0,0,just keep your own pace,4,Promosi Judi
@VanAguss,Liverpool sekarang nyungsep bos.dias di jual😂😂😂😂,8 months ago,0,0,liverpool nyungsep bosdias jual,4,Promosi Judi
@sidoarjoalifibrahim379,"Financial stable butuh proses panjang, gak bisa dari makan seminar saja. Video ini untuk mahasiswa tingkat akhir ygy...

The most important thing in 20-25 th adalah experience (kerja sama orang) dan/atau lanjut kuliah lagi

Ada 3 indikator kalau mau ambil langkah
1 Financial, 2 privilege, 3 IPK
IF ya semua (3 indikator itu bagus), kau berbisnis kemungkinan failure kecil
IF tidaknya ada 1 (financial/privilege/IPK) maka bekerjalah 2-3 tahun
IF tidaknya lebih dari 1, misal hanya punya power IPK dan IPK mu pas pasan 2.8, kondisi ini generasi sandwich masuk ke kaum menengah tanggung atau kemiskinan struktural. Maka carilah kerja apapun asal dapat uang untuk membentuk mentalitas. Dan bekerjalah minimal 5 tahun

Untuk yang tidaknya 1 atau 2. Nikmati prosesmu jangan terburu-buru. Apalagi terburu-buru menikah atau impian ambil KPR

Andai video ini lebih cepat 2 th
But, tks Dok. Setidaknya saya tau kedepannya bakal seperti apa",8 months ago,0,0,financial stable butuh proses gak makan seminar video mahasiswa tingkat ygy the most important thing in 2025 th experience kerja orang danatau kuliah 3 indikator ambil langkah 1 financial 2 privilege 3 ipk if ya 3 indikator bagus kau bisnis failure if tidak 1 financialprivilegeipk kerja 23 if tidak 1 power ipk ipk mu pas pas 28 kondisi generasi sandwich masuk kaum tengah tanggung miskin struktural cari kerja apa uang bentuk mentalitas kerja minimal 5 tidak 1 2 nikmat proses terburuburu terburuburu meni impi ambil kpr andai video cepat 2 th but tks dok tau depan,0,Bukan PromosiJudi
@ekogersang3d659,"makasih dr tirta,semoga saya bisa mengamalkan ilmu dan pemahaman yang anda coba tanamkan untuk bekal hidup saya
#tirta🙏",8 months ago,0,0,makasih dr tirtasemoga amal ilmu paham coba tanam bekal hidup tirta,4,Promosi Judi
@Adiiinug,"Gue suka penyampaian elu dok langsung to the point.. Makan tuh yang suka dengerin motivator, urip realistis wae bro rak sah aneh aneh wkwk",8 months ago,0,0,gue suka sampai elu dok langsung to the point makan tuh suka dengerin motivator urip realistis wae bro rak sah aneh aneh wkwk,4,Promosi Judi
@crashoverride_,Demen ada motivator yang bahas-bahas privillage,8 months ago,0,0,demen motivator bahasbahas privillage,4,Promosi Judi
@ckn3009,"15:50 ""ndasmu dari 0"" 😂",8 months ago,0,1,1550 ndasmu 0,4,Promosi Judi
